Ref,Val,Package,PosX,PosY,Rot,Side
"USBJ1","01x06_2.54mm_Male","01x06_2.54mm_Male",8.1000,-12.5000,180.0,bottom
"WIRJ2","01x06_2.54mm_Female","01x06_2.54mm_Female",52.9000,-12.5000,0.0,bottom
"DIAJ5","01x06_2.54mm_Female","01x06_2.54mm_Female",116.4000,-66.5000,0.0,bottom
"BTSJ2","01x06_2.54mm_Female","01x06_2.54mm_Female",116.4000,-39.5000,0.0,bottom
"LIGJ2","01x06_2.54mm_Female","01x06_2.54mm_Female",18.4000,-93.5000,0.0,bottom
"USBJ3","01x06_2.54mm_Female","01x06_2.54mm_Female",18.4000,-12.5000,0.0,bottom
"BUTJ5","01x06_2.54mm_Female","01x06_2.54mm_Female",52.9000,-39.5000,0.0,bottom
"LEDJ1","01x06_2.54mm_Male","01x06_2.54mm_Male",42.6000,-66.5000,180.0,bottom
"DISJ2","01x06_2.54mm_Female","01x06_2.54mm_Female",18.4000,-39.5000,0.0,bottom
"POWJ3","01x06_2.54mm_Female","01x06_2.54mm_Female",52.9000,-93.5000,0.0,bottom
"TMPJ1","01x06_2.54mm_Male","01x06_2.54mm_Male",8.1000,-66.5000,180.0,bottom
"BTSJ1","01x06_2.54mm_Male","01x06_2.54mm_Male",77.1000,-39.5000,180.0,bottom
"LEDJ3","01x06_2.54mm_Female","01x06_2.54mm_Female",52.9000,-66.5000,0.0,bottom
"TMPJ2","01x06_2.54mm_Female","01x06_2.54mm_Female",18.4000,-66.5000,0.0,bottom
"LIGJ1","01x06_2.54mm_Male","01x06_2.54mm_Male",8.1000,-93.5000,180.0,bottom
"DIAJ3","01x06_2.54mm_Male","01x06_2.54mm_Male",77.1000,-66.5000,180.0,bottom
"BUTJ2","01x06_2.54mm_Male","01x06_2.54mm_Male",42.6000,-39.5000,180.0,bottom
"JOYJ1","01x06_2.54mm_Male","01x06_2.54mm_Male",77.1000,-12.5000,180.0,bottom
"WIRJ1","01x06_2.54mm_Male","01x06_2.54mm_Male",42.6000,-12.5000,180.0,bottom
"DISJ1","01x06_2.54mm_Male","01x06_2.54mm_Male",8.1000,-39.5000,180.0,bottom
"POWJ1","01x06_2.54mm_Male","01x06_2.54mm_Male",42.6000,-93.5000,180.0,bottom
"JOYJ3","01x06_2.54mm_Female","01x06_2.54mm_Female",116.4000,-12.5000,0.0,bottom
